t,x,z,xdot,zdot,fluid_pressure_gradient_x,fluid_pressure_gradient_z,buoyancy_force_x,buoyancy_force_z,added_mass_force_x,added_mass_force_z,stokes_drag_x,stokes_drag_z,history_force_x,history_force_z,St
0.0,0.0,-4.0,0.01831563888873441,0.0,0.0,-0.013726665287713399,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.508092669001435e-05,-7.000247135015618,0.009
0.005,9.133755923869653e-05,-3.999877195497152,0.018171573203369505,0.04208950884159629,-0.0016873947120681723,-0.013624354347588203,-0.0,18.750000000000018,-0.0008306474543081493,0.00010436653424312317,0.0002747677860219408,-3.385390771080746,0.0010703300880410185,-8.801650983589008,0.009
0.01,0.00018124207014297373,-3.9996094909233375,0.01774336010156685,0.06331212958441283,-0.003361302733769082,-0.013314655553504423,-0.0,18.750000000000018,-0.0012405522028401494,0.00031673278229264463,0.0008119953006879715,-5.176096640575426,0.002139460243711973,-9.725260975320518,0.009
0.015,0.00026829636411205605,-3.9992833464070974,0.01703805776613583,0.07904443434443816,-0.004987684929984248,-0.012799835447439144,-0.0,18.750000000000018,-0.0015064305421539684,0.0005928857887972888,0.001434565539002815,-6.542650264219925,0.0031082082252609374,-9.655593969417401,0.009
0.02,0.0003511461278674319,-3.9988602316317725,0.016066081714982326,0.08759825872282881,-0.006542479990382711,-0.012086506269796992,-0.0,18.750000000000018,-0.0015975624274818406,0.0008726441938500486,0.0021988601103518093,-7.353712210005307,0.003976956234484316,-9.281847352964885,0.009
0.025,0.0004284910260733713,-3.998415810944674,0.014843424908033295,0.09671107539419843,-0.00799733098860397,-0.011185586884217785,-0.0,18.750000000000018,-0.0016463803883433633,0.0011876512838983903,0.002901521068332242,-8.19713067377091,0.0046864930980440225,-8.909064032002394,0.009
0.03,0.0004991292570215911,-3.9979083089587477,0.013387050625955556,0.10138867848471061,-0.009332176151047106,-0.010109376831794716,-0.0,18.750000000000018,-0.0015755043887162583,0.0014675212831190487,0.00370816195748711,-8.68959611819049,0.005271850183855847,-8.573437858418654,0.009
0.035,0.0005619366630396565,-3.9973989115868913,0.01172148109291198,0.10792008142141038,-0.010522946129794132,-0.008875541549068972,-0.0,18.750000000000018,-0.0014793867322931298,0.0017711168472930312,0.004370370988265881,-9.308768297648987,0.00570506529409164,-8.268464181996933,0.009
0.04,0.0006159443212320953,-3.9968391205894296,0.009869667113229529,0.11087880474755973,-0.011553435892072125,-0.007501090370575258,-0.0,18.750000000000018,-0.0012919469164606595,0.002011715112062708,0.005124475673109737,-9.638782621611625,0.006018223682370578,-7.992349402683821,0.009
0.045,0.0006602751125852058,-3.9962847728398985,0.007863218769838276,0.11617592423090192,-0.012404834048014098,-0.006009133837017015,-0.0,18.750000000000018,-0.0010841235275105131,0.002268023565754302,0.005676419762105357,-10.128928814187777,0.006185682173858894,-7.738255440795136,0.009
