t,x,z,xdot,zdot,fluid_pressure_gradient_x,fluid_pressure_gradient_z,buoyancy_force_x,buoyancy_force_z,added_mass_force_x,added_mass_force_z,stokes_drag_x,stokes_drag_z,history_force_x,history_force_z,St
0.0,0.0,0.0,1.0,0.0,-0.0,0.24000000000000288,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0012078796184032854,2.187176266710644,0.009
0.005,0.004987555072006728,-0.00034158949403332103,0.9925326736596504,-0.13423569276032926,0.03006526509181375,0.23810578975616098,0.0,-6.250000000000075,0.014290336275991411,-0.001787697309395815,-0.004737499629607159,1.067148112606267,-0.018515146973809356,2.7829192267074676,0.009
0.01,0.009900561688844,-0.0013293749291104517,0.9702157744720471,-0.25985946886618927,0.0595874234491412,0.2324775393460663,0.0,-6.250000000000075,0.021443266814121342,-0.0054450402635615016,-0.014067108110658772,1.6409191104811771,-0.03714478805375078,3.095390330940485,0.009
0.015,0.01466491170313678,-0.002924790220675904,0.9333856435767146,-0.37992287445897244,0.08815298232991256,0.22321687773445292,0.0,-6.250000000000075,0.026082702076527166,-0.010186099212790789,-0.024924040022116973,2.0800847237773477,-0.054049451808826046,3.088428278857545,0.009
0.02,0.01920952869439092,-0.005112979001717147,0.8826288339485896,-0.4921637833063606,0.11531063961591127,0.21047667827172262,0.0,-6.250000000000075,0.027744743531607254,-0.015050832994870837,-0.03820376440824742,2.349763135967269,-0.06920914524927299,2.984935348018835,0.009
0.025,0.023466766926036907,-0.007838103322147847,0.8187206274419893,-0.5972706203631997,0.14066107341279938,0.19445697159325132,0.0,-6.250000000000075,0.028595007218777155,-0.02044787144827312,-0.05050638437755254,2.6239899061955474,-0.08158500759080858,2.8794914196110684,0.009
0.03,0.02737320080348353,-0.011072360867042299,0.7426909257159208,-0.6922030747870861,0.1637958003445509,0.17541605922140627,0.0,-6.250000000000075,0.027431881189162562,-0.025334941642935486,-0.06446791396132578,2.796070364619847,-0.09175648459343053,2.786702986561153,0.009
0.035,0.030871328062707405,-0.014749510746552128,0.6556931405947626,-0.7773577196394353,0.18437259497121763,0.1536464588779098,0.0,-6.250000000000075,0.025756194259898287,-0.03049801435751495,-0.07610452451197958,2.999919564994356,-0.09928269859643551,2.7026923104752605,0.009
0.04,0.033909449129138555,-0.01882881552027281,0.5591302076529296,-0.8499250828617609,0.2020589782506385,0.12949778229779257,0.0,-6.250000000000075,0.02255914900935901,-0.0347194705923342,-0.08906828738210655,3.1240477126665827,-0.10466133843867761,2.629172554507507,0.009
0.045,0.03644376544375555,-0.023233635839241547,0.45446173811483365,-0.9104457853016291,0.2165943657682374,0.10333840217564505,0.0,-6.250000000000075,0.018957136189783567,-0.03902543850632729,-0.09881754101859393,3.2878462558514276,-0.10753197341441956,2.561715357896446,0.009
0.05,0.03843751642590893,-0.02791206931188591,0.3433748549878756,-0.9565440514962931,0.22774351031587736,0.07558773783831081,0.0,-6.250000000000075,0.01427162169800426,-0.04209758798981176,-0.10961673180524988,3.3840870369175313,-0.10829026309118306,2.5024091879574772,0.009
0.055,0.03986330179805412,-0.03277998849267653,0.22754508107372037,-0.9890311486820667,0.23534438879248218,0.04666775956616582,0.0,-6.250000000000075,0.009262198158586435,-0.04509811468597906,-0.11661333191686014,3.5220404076571237,-0.10671101246086884,2.4472099106755767,0.009
0.06,0.040701571746164004,-0.03777800537694944,0.108838110471662,-1.0060442876737827,0.23927323055350008,0.017041569896394465,0.0,-6.250000000000075,0.0036008590144187545,-0.04669318700406687,-0.12438255116542599,3.60043601227945,-0.10311528700493017,2.3982491444443514,0.009
0.065,0.0409430007122507,-0.04281852224989336,-0.010958559398225317,-1.0087293588099482,0.2394770815721135,-0.012841150244686989,0.0,-6.250000000000075,-0.002293902603056229,-0.048089872764146745,-0.12803434722404708,3.7200789697902397,-0.09743768830430644,2.35176969966507,0.009
0.07,0.04058644603377688,-0.04783903158041779,-0.12991670599220317,-0.9957707607829033,0.2359508026158268,-0.0425024429814733,0.0,-6.250000000000075,-0.00841717744465707,-0.04802122872114886,-0.13218722152230966,3.7860139050833377,-0.08993329686226237,2.309920451471129,0.009
0.075,0.0396412140608224,-0.05275289791184134,-0.24624806397677945,-0.9686760083464238,0.22875417923622177,-0.07149268309631775,0.0,-6.250000000000075,-0.014665242268104782,-0.04765995238851286,-0.1321645213242419,3.8915621330968815,-0.0806952480332156,2.269255032517748,0.009
0.08,0.038124617822246645,-0.057499090750795935,-0.3580811883447823,-0.9266759564297984,0.21800045655474354,-0.09934872908577738,0.0,-6.250000000000075,-0.020741204400712226,-0.04587715217852425,-0.1323956402142153,3.947980795014653,-0.06991659800420569,2.2319167282293613,0.009
0.085,0.03606400038963725,-0.06199641769590306,-0.46373860338526657,-0.8716347975114208,0.20385879138159055,-0.12564888654617534,0.0,-6.250000000000075,-0.026817446317817555,-0.04374497238465573,-0.1286283070373147,4.041847245370745,-0.05783376913482252,2.1947727289251375,0.009
0.09,0.033494029896208706,-0.0661898198132439,-0.5615208553465314,-0.803297738498756,0.18655323400868962,-0.14997348843644345,0.0,-6.250000000000075,-0.032361513781560304,-0.040327926376641655,-0.12491252798155993,4.090332880600292,-0.04458185846313634,2.159930448051746,0.009
0.095,0.03045837657932126,-0.07000776606634292,-0.6499662006055411,-0.7238515791168455,0.16635211176210163,-0.1719549953819281,0.0,-6.250000000000075,-0.037773155591326234,-0.036546012681532625,-0.11758157022506709,4.173909224008106,-0.03051591491079142,2.1245667539590904,0.009
0.1,0.027006884102109063,-0.07340526460436977,-0.7276512178266985,-0.633495620064924,0.14357587290324783,-0.19124308117305142,0.0,-6.250000000000075,-0.04235000545962674,-0.031694409221977984,-0.11016296122103271,4.2152745888174135,-0.015717882591781085,2.0907283949701707,0.009
