t,x,z,xdot,zdot,fluid_pressure_gradient_x,fluid_pressure_gradient_z,buoyancy_force_x,buoyancy_force_z,added_mass_force_x,added_mass_force_z,stokes_drag_x,stokes_drag_z,history_force_x,history_force_z,St
0.0,0.0,0.0,1.0,0.0,-0.0,1.9000000000000017,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.008929307270193962,13.003024119658075,0.009
0.005,0.004992396442748749,-0.0005149294062882583,0.9954119673022215,-0.19187570325043674,0.19928491985181243,1.8890948351436736,0.0,-40.00000000000005,0.08687804563113206,-0.00867141233740803,-0.02895140233526809,6.470653427676604,-0.11430046539219921,16.982396105780023,0.009
0.01,0.00993852723525979,-0.0018533944038428404,0.9814828037800502,-0.3396013502251808,0.39191797162279923,1.8577423142823053,0.0,-40.00000000000005,0.13301176144805754,-0.026786317176737958,-0.08723428428019098,10.068793781096748,-0.23225170317664784,19.13213745365916,0.009
0.015,0.014791657656137127,-0.0038287359884979118,0.9582814242458125,-0.4725293861238075,0.5788762628003324,1.807022295300786,0.0,-40.00000000000005,0.16480676842566433,-0.05051297494734728,-0.1563607747319562,12.816479086856344,-0.3415765053597764,19.21403781881694,0.009
0.02,0.01950574421183879,-0.006492874652454938,0.9260911890238775,-0.5878194682130211,0.7580060045599205,1.7378259578826432,0.0,-40.00000000000005,0.18048760327950833,-0.07567776776808602,-0.24126530421458478,14.589570333609666,-0.4424022959939585,18.672526881447602,0.009
0.025,0.024036997786220638,-0.009683451461640133,0.8851322129795698,-0.6981933086908637,0.9288538129968674,1.6509730236220201,0.0,-40.00000000000005,0.19165991341454858,-0.10365827757085536,-0.323062429010168,16.29427834399369,-0.5285016864945193,18.060062515812625,0.009
0.03,0.028341993200961108,-0.01344011043626537,0.8360072809702848,-0.7956662338132594,1.0890048925650693,1.547712028641539,0.0,-40.00000000000005,0.19256545805925526,-0.13045709003091058,-0.41531724622161376,17.457457902267812,-0.6031862069462585,17.514007104328087,0.009
0.035,0.03238220486752895,-0.017635247011147142,0.7790407432974781,-0.8887745418321242,1.237775534168367,1.4289702354607419,0.0,-40.00000000000005,0.19068003929429775,-0.1587399834550487,-0.4979683028701073,18.698674017619414,-0.6646160641212013,16.996268035935287,0.009
0.04,0.03611865556136865,-0.022302797538055905,0.7150536944687935,-0.9698683463554377,1.3730691500366463,1.2963494524516412,0.0,-40.00000000000005,0.18111107770849066,-0.184235846245882,-0.5883275423952172,19.559699858431713,-0.7150463465074752,16.546392552732698,0.009
0.045,0.03951933034673283,-0.027329843565525647,0.6444734850898574,-1.0457241574962235,1.4942393903736881,1.1509505691856414,0.0,-40.00000000000005,0.169259775387038,-0.21019922361573895,-0.6653400439699197,20.533852210947703,-0.7532890366244658,16.121161737713976,0.009
0.05,0.042551511497588415,-0.03273719139464513,0.5682843480974907,-1.109683600740178,1.5996216388113518,0.9946626760320403,0.0,-40.00000000000005,0.1515933352853795,-0.23232802942130143,-0.7476496886492805,21.219642219653455,-0.780608921097881,15.752746292105229,0.009
0.055,0.045190775129733636,-0.03842072390667084,0.48701117691853224,-1.1673507512743106,1.6887042997022317,0.8287604721120035,0.0,-40.00000000000005,0.1319539433333318,-0.2540629373164466,-0.8142999919030226,22.021958403521673,-0.7965075623676339,15.403377559079217,0.009
0.06,0.04741205634849017,-0.044388536596232264,0.40174919411132554,-1.2130965339102517,1.760293254959606,0.655332328264822,0.0,-40.00000000000005,0.10808197657429952,-0.2713005750317565,-0.8838865876606207,22.59696404563849,-0.8016339048671921,15.09972685760637,0.009
0.065,0.04919933733780326,-0.050543547539252144,0.31310633589282033,-1.2516539204755581,1.8140780456751975,0.47579753298470207,0.0,-40.00000000000005,0.08257902312881066,-0.28740554662424345,-0.9365252785483762,23.280174743007752,-0.7961479719818456,14.809330101730168,0.009
0.07,0.0505362183812809,-0.056883234782896044,0.22223860799708742,-1.2783574259675858,1.8493472310541834,0.2923516366788753,0.0,-40.00000000000005,0.05426222825154183,-0.29865022537555624,-0.9898528659997168,23.779891911779444,-0.7803182974582525,14.554667622168992,0.009
0.075,0.051415606956366114,-0.06331708509089472,0.1298146296518142,-1.2972737103373468,1.8660400265114332,0.10651146853377635,0.0,-40.00000000000005,0.0247534153487283,-0.3081571954707051,-1.0257503122118798,24.375259121548464,-0.7548547009093767,14.308235999683433,0.009
0.08,0.05183037797032546,-0.0698345209761678,0.03700347067848299,-1.3046091832362725,1.8639215205125654,-0.07951063386208011,0.0,-40.00000000000005,-0.006275824719522225,-0.3126907331449707,-1.0603186671047706,24.81998440340855,-0.7198086909328172,14.08909955390142,0.009
0.085,0.0517825607999761,-0.07635177888403223,-0.05549378272155914,-1.3039162985622383,1.8432122286797468,-0.2641588860119019,0.0,-40.00000000000005,-0.03795835308009911,-0.31503543437819326,-1.07763229582001,25.34675912193513,-0.6763162356756744,13.874120246934496,0.009
0.09,0.051274502722812546,-0.08285290242021467,-0.14653951281406818,-1.2921766365415488,1.804132237924051,-0.4452898580363759,0.0,-40.00000000000005,-0.06998535419707287,-0.3125082474302123,-1.0919382343251147,25.74816282309022,-0.6243322078369511,13.679465643092527,0.009
0.095,0.05031721484040163,-0.0892614223283985,-0.2354320621095888,-1.272544388938093,1.7471977795282305,-0.6213738848561898,0.0,-40.00000000000005,-0.10205130563177925,-0.30751170852545184,-1.0897099441334528,26.218398812962352,-0.5652991829383964,13.485758833923796,0.009
0.1,0.04892230894994194,-0.09555862076744956,-0.3211058401207057,-1.2426812198278783,1.673048860714133,-0.7904152356962479,0.0,-40.00000000000005,-0.1334077841370544,-0.2979306269344186,-1.083219292816943,26.583016393842858,-0.49916106521207126,13.306696068138734,0.009
0.105,0.0471093010778198,-0.10167605452400766,-0.402892006413474,-1.205430844540662,1.582494683951762,-0.9509773634100351,0.0,-40.00000000000005,-0.1641493604472702,-0.28577890513273513,-1.0613683865004535,27.00427291006963,-0.4275579908888263,13.12612072246236,0.009
0.11,0.044898474821100404,-0.10759469279562417,-0.479832896578452,-1.1590435958447785,1.4765481772545994,-1.1012822293060816,0.0,-40.00000000000005,-0.19325909346775674,-0.26948934213260106,-1.034476839364118,27.33552606091434,-0.3504785878394454,12.955632683999966,0.009
0.115,0.04231705243806193,-0.11325490750017363,-0.5513252811430006,-1.106117257668104,1.3562923565293348,-1.2400511614263403,0.0,-40.00000000000005,-0.221100826687031,-0.2507062346618933,-0.9937733059465067,27.712513342869773,-0.269664423470088,12.781826660478941,0.009
0.12,0.03939304612426978,-0.11863955483998748,-0.616549942511161,-1.0454035818994114,1.2230558660711321,-1.365783325567344,0.0,-40.00000000000005,-0.24653097550034483,-0.22836531518226252,-0.9477468757262446,28.011965570551414,-0.18517889075570526,12.6145399852538,0.009
0.125,0.036160292514952716,-0.12369856494007943,-0.6749995628739937,-0.9792994241209967,1.0781614325272968,-1.4774167425700595,0.0,-40.00000000000005,-0.27008057247546596,-0.20377618311131,-0.8897588205833974,28.347615440580785,-0.09878237189010619,12.442714643546537,0.009
0.13,0.03265328531843677,-0.1284185714953848,-0.726017882025839,-0.9069749246150932,0.9231879211052383,-1.5737753606258102,0.0,-40.00000000000005,-0.2905919852946244,-0.17631593116870498,-0.8266506769924428,28.61579765862932,-0.01062182308732229,12.274719457299994,0.009
0.135,0.02891113198795085,-0.1327596758244299,-0.7692196594196687,-0.8306546523317051,0.7596508281240933,-1.654063630526619,0.0,-40.00000000000005,-0.3086871038179291,-0.1470025470185757,-0.7536644992275798,28.911996981614553,0.07759299472526848,12.101495062647501,0.009
0.14,0.024973313709363794,-0.13671382387876022,-0.8041295686050914,-0.7498483507746766,0.589307590270013,-1.7174647550996056,0.0,-40.00000000000005,-0.3232791703098417,-0.11558364962035966,-0.6762084131594219,29.14897344890454,0.16563951554942058,11.930196386603114,0.009
0.145,0.02088266581880896,-0.14025170398442094,-0.8305051422712303,-0.6666235182571627,0.413809312538895,-1.7634877681564718,0.0,-40.00000000000005,-0.33502668671181185,-0.0828310391364052,-0.5911232618802442,29.40708455210024,0.2519156295664313,11.753460791396037,0.009
0.15,0.016681981038952635,-0.1433717208882453,-0.8480630509975645,-0.5807551122083281,0.23501653786187798,-1.7916956690210986,0.0,-40.00000000000005,-0.34297364345960185,-0.04878859343847169,-0.5026060616650785,29.6128501316052,0.33614342429677535,11.577445510759816,0.009
0.155,0.012416141147440236,-0.14605531798930793,-0.8567178337261425,-0.4941581395852128,0.0546515849765405,-1.8019268332556246,0.0,-40.00000000000005,-0.3477790136520443,-0.014025525547017643,-0.40880606561054894,29.834086052196014,0.416873998586361,11.396222051149778,0.009
0.16,0.00812946320115007,-0.14830809840864645,-0.8563821073149566,-0.4068030894761831,-0.12539869016704605,-1.7941302478571086,0.0,-40.00000000000005,-0.34865554119908904,0.021191240811650185,-0.31292301881070317,30.00884548472452,0.4938024334515969,11.215129677184876,0.009
0.165,0.0038671222079777598,-0.15012214690265913,-0.8471345529943975,-0.3204490832292103,-0.3034091807556877,-1.7684839066076679,0.0,-40.00000000000005,-0.3462406502558843,0.05645601244315957,-0.21413214473260392,30.194538795078106,0.5656680561128953,11.029444751463302,0.009
0.17,-0.00032686536304830406,-0.1515105928112337,-0.8290805717103866,-0.23519762306308262,-0.47754227511015673,-1.7253146524953467,0.0,-40.00000000000005,-0.3399353763884167,0.09134768553331414,-0.11483023420482132,30.33889746199436,0.6321714743056717,10.843834544686786,0.009
0.17500000000000002,-0.004408786545549685,-0.15247574924713556,-0.8024627547693168,-0.1526430989586945,-0.6461392632901912,-1.6651355275020692,0.0,-40.00000000000005,-0.3303439560255074,0.12559105004236493,-0.014955546467709803,30.49068590682485,0.6922655805545581,10.654579352468716,0.009
0.18,-0.008336714452758055,-0.15303819704846336,-0.7675692359631168,-0.07295923291202627,-0.8074835467696133,-1.5886292765132848,0.0,-40.00000000000005,-0.3170601731911351,0.158673070884525,0.08372969349881298,30.605770148710562,0.7456898116515589,10.465789983419853,0.009
0.185,-0.012070085790005784,-0.15320976408552706,-0.724798997577752,0.00243626464950375,-0.9600495593137324,-1.496624907652869,0.0,-40.00000000000005,-0.3006504954727473,0.19042254726605576,0.1807600542393558,30.725713980221375,0.7916270287104439,10.274574117459082,0.009
0.19,-0.01557074534947454,-0.15301802811938642,-0.6746064137705396,0.07334990673191888,-1.102307250054693,-1.3901262668423588,0.0,-40.00000000000005,-0.28089404238280763,0.22028872193400448,0.27486809665620004,30.813232914573646,0.829886679264999,10.084574866003095,0.009
0.195,-0.018802832739180358,-0.15248333167943562,-0.6175324633691386,0.13855357483922953,-1.23292551306885,-1.2702457180812974,0.0,-40.00000000000005,-0.2583191863397919,0.24818429591790106,0.3652656859692331,30.903874385828583,0.8598897144277515,9.893571916633789,0.009
0.2,-0.02173347399961799,-0.151639450414086,-0.554175494787744,0.19787952471257586,-1.3506179020201412,-1.138261991265335,0.0,-40.00000000000005,-0.23287403878298127,0.27356621502212736,0.4510688372006744,30.966131979895973,0.881542340651222,9.704806550249145,0.009
0.20500000000000002,-0.024332869430894903,-0.1505139831621605,-0.48519792199307415,0.2503012168411725,-1.4543009873365673,-0.9955262300705912,0.0,-40.00000000000005,-0.20505057122806644,0.29641663460299067,0.5313379957037956,31.03050522837009,0.8945040228717889,9.51659372002689,0.009
0.21,-0.02657470551676261,-0.1491458067179347,-0.4113148985779744,0.29571466271775676,-1.542978557435072,-0.8435362579988998,0.0,-40.00000000000005,-0.17494322725643977,0.31623662735688096,0.6054875581219681,31.070369854591025,0.8987983191000388,9.331819755891672,0.009
0.215,-0.02843635276232217,-0.14756830030267948,-0.3332845078730433,0.33330435670141323,-1.6158577246053512,-0.6838275075690416,0.0,-40.00000000000005,-0.14300962891794625,0.3330679909529465,0.6725647573786464,31.11196841446209,0.8943164915745205,9.149214790195288,0.009
0.22,-0.029899058976404574,-0.14582410376732355,-0.25190768320663176,0.3630601486448356,-1.6722671423514435,-0.5180537243093604,0.0,-40.00000000000005,-0.10946384660977414,0.3464835253058134,0.7322200532905295,31.132806514615424,0.881212745504241,8.971341923338798,0.009
0.225,-0.030948183593351955,-0.1439507341734913,-0.1680083738464774,0.38438319264749043,-1.7117352283531595,-0.3478726601049678,0.0,-40.00000000000005,-0.07473043615782109,0.35657831438929943,0.783594066361304,31.155515375428802,0.8595968563274579,8.797241518934015,0.009
0.23,-0.031573222012738655,-0.1419930788251238,-0.08243959748368558,0.397379049124398,-1.733937001261949,-0.1750258902720964,0.0,-40.00000000000005,-0.03911427510124305,0.3630161262437641,0.8265295346942768,31.161095748211558,0.8297590841700446,8.629173655719853,0.009
0.23500000000000001,-0.031768020002994606,-0.13999104224565484,0.003941356491028756,0.40166636076378465,-1.7387396485078244,-0.0012267434459991356,0.0,-40.00000000000005,-0.0030067234488331887,0.3659412285216924,0.8603378417417868,31.169094886568338,0.7920084927153379,8.466397972219738,0.009
0.24,-0.03153066879891117,-0.13799013496448229,0.0902644684054657,0.39747997023638687,-1.7261722851086543,0.17176575360680976,0.0,-40.00000000000005,0.03322585763237542,0.3651199014519904,0.8850243030321466,31.1634702198344,0.7467688306926994,8.31088359666137,0.009
0.245,-0.030863659181389995,-0.13603085463579964,0.1756729521275214,0.38465141058661495,-1.6964444226548885,0.3422513577971617,0.0,-40.00000000000005,0.06922708328996477,0.36074262274963864,0.9001221603385827,31.16111665416622,0.6945239947761643,8.162031613011266,0.009
0.25,-0.02977367868684804,-0.13415767350099594,0.2593149244419991,0.36355020100281493,-1.6499331164918125,0.5085235502329224,0.0,-40.00000000000005,0.10459761947147753,0.35268282487646824,0.9057793860895854,31.14848907350782,0.6358210429127353,8.021527177039616,0.009
0.255,-0.028271679365950972,-0.13240991020730392,0.34036782926707104,0.3342104461813928,-1.5871798305787583,0.6689628770152357,0.0,-40.00000000000005,0.13901939584714987,0.34117437766397535,0.9017791341406641,31.140184591818123,0.5712898321307225,7.8888474492009095,0.009
0.26,-0.026372601848155864,-0.13082937099936223,0.4180317865881177,0.29713390651606886,-1.5088899253249632,0.8219821989736735,0.0,-40.00000000000005,0.17208675083768174,0.32619647342615293,0.8883980075312696,31.124762079530004,0.5015836787000105,7.765398158767141,0.009
